site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,97.61412,98.78391
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,86.85814,102.85912
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,87.68108,106.109314
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.50829,108.78293
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,88.18576,108.89737
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,88.13374,108.85596
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,93.55284,107.5948
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,87.59914,106.35478
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,91.0713,100.07431
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,89.59139,31.327898
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,94.80216,33.43049
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,89.69831,31.568773
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,85.26048,31.142872
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,89.456894,35.27499
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,94.32287,35.72165
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,94.73929,33.268944
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,89.33847,35.334488
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,149.32504,130.2824
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,149.41225,136.5622
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,150.02544,141.28166
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,151.20554,145.98547
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,151.47063,152.89403
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,156.50044,152.1309
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,153.68639,145.81857
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,152.91902,140.81142
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,152.52757,136.32993
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,151.69583,130.4972
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,149.16,136.48578
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,152.41725,140.6078
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,150.91798,145.18199
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,155.81186,151.37898
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,110.91036,133.81883
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,112.19736,130.28015
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.46723,127.224
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.473816,121.82213
