site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,93.72847,97.94886
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,85.36019,99.07578
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,87.16283,104.45055
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.779945,108.93323999999998
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,89.6953,111.9178
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,89.6953,111.9178
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,94.558044,110.211555
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,87.16283,104.45055
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,93.72847,97.94886
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,89.95928,30.640676000000003
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,91.10778,35.83746
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,89.95928,30.640676000000003
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,82.68305,31.692677000000003
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,86.33054,37.311512
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,91.10778,35.83746
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,91.10778,35.83746
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,91.10778,35.83746
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,147.23357354376967,125.18705443515627
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,149.33446812514296,134.92566327974316
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,150.60599,145.56126
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,151.48506,148.89444
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,156.25189,156.12854
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,160.19351,156.03638
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,157.20146,144.33165
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,157.16997,136.42146
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,157.16997,136.42146
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,159.3829,124.66329
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.16997,136.42146
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,161.38523999999998,135.60426
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,155.08215,150.23212
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,164.5828,155.53607
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,110.75577,136.80379
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,113.00673,132.10338000000002
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,115.98437,125.18158
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,118.15209,118.69217
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.15209,118.69217
