site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0.0,92.44548,99.05405
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0.0,84.900734,100.600845
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0.0,86.883606,104.56647
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0.0,88.31469,108.61578
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0.0,87.76142,110.969406
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0.0,80.58722,109.82917
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0.0,87.872375,108.50925
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0.0,80.50504,106.50056
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0.0,85.1299,100.61214
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0.0,83.436516,13.634425
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0.0,89.97372,15.6812105
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0.0,84.61981,14.085534
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0.0,79.43874,13.014827
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0.0,84.09542,18.026043
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0.0,89.35225,18.031683
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0.0,89.528625,15.670924
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0.0,88.302185,22.636684
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,0.0,158.2911,136.59132
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,0.0,157.73482,144.93819
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,0.0,158.65308,150.2562
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,0.0,160.64868,156.8498
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,0.0,160.41315,165.39645
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,0.0,166.55789,165.0442
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,0.0,163.15393,156.63803
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,0.0,162.57753,149.95624
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,0.0,161.89023,144.0442
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,0.0,161.24533,136.2709
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,0.0,157.84924,144.61165
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,0.0,162.38196,149.79196
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,0.0,160.0244,156.03111
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,0.0,165.15176,164.11038
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,0.0,108.57542,147.02722
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,0.0,110.91883,137.19632
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,0.0,113.01088,133.15604
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,0.0,115.31438,126.22505
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,0.0,118.516754,127.14669
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,0.0,113.22221,132.34857
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,0.0,115.41968,134.06308
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,0.0,113.71659,137.81583
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,0.0,112.781845,141.60422
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,0.0,112.61664,143.09517
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0.0,90.47705,58.834984
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0.0,93.1223,52.51126
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0.0,94.646454,59.087933
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0.0,89.134384,53.165176
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0.0,84.88417,54.17859
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0.0,85.946335,60.761272
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0.0,88.77275,53.74539
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0.0,93.48888,52.244415
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0.0,47.438103,117.80437
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0.0,53.4352,111.53376
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0.0,60.616554,112.94136
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0.0,59.53922,110.88566
