site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,91.7627356245462,94.62768234653383
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,81.99488987856725,98.62790551826077
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,84.08293800133033,104.02360967863083
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,85.36763241280586,107.92327111626534
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,85.84829051890163,111.62639130203993
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,81.20400046832751,113.41251697306339
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,85.7493932510847,108.09737602102342
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,79.09705998240773,104.65012748949236
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,83.889950805507,98.44315801553157
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.19962207267034,13.717254055955282
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.59927219060158,16.458281972034293
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.18868482106853,14.43383964484274
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,77.57116555758883,13.610251852966636
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,82.75086049956276,18.637208645884446
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,89.33745722068804,18.755420145232808
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,90.15113095718476,15.916510755516182
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.92411319652187,19.25920912411305
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,153.48347096888466,134.43042511756568
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,155.5448569730049,145.62554119941612
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,156.36550987148675,153.70475705570752
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,158.92974077176208,163.59877584984608
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.52796156071383,169.2688938192997
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,164.77547567971402,169.19316371089866
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,162.10673593793058,159.36645495425861
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,161.76694061116967,151.7409548036463
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,161.0842940989283,146.68548740144033
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,159.67569279558228,138.85586695869983
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,158.06459413034756,148.17569388831274
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,162.15563623418444,152.7223480033431
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.47150969600824,160.97525685472073
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,166.38103234027454,168.33751433762765
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,109.03591203164942,143.24977578065358
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,110.3688614643105,140.12683910423334
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,111.77983882566711,134.82712566935984
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.23200261390342,125.96102457892495
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.62462648518874,127.60775286010251
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,112.09668156026883,132.13986202737513
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,115.53964431707762,134.22408205302503
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.0093228262674,139.91886905226153
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,115.76033410400389,141.71593781268857
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,110.61658141537956,146.51427609612142
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,87.72795607910498,58.408476431077915
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,90.54417974554485,49.18435429099799
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,94.29049936220386,56.62095182782781
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,86.210020925353,50.728297636303196
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,80.52555539287223,53.551491626776034
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,81.76263305377056,61.2159257599787
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,87.24343395583927,53.55596348964748
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,92.95924652306226,52.481632119156885
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,46.87008906513222,114.41002786536629
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,54.258429877500525,114.34145501821487
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,61.75327929994327,114.28974157688302
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,61.663209465600175,110.93095516188615
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,54.41670293183299,113.44986234488205
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,46.30549661992106,116.28244475387092
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,42.95862616696024,112.70566904618607
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,52.12488271111364,109.60010662898848
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,60.28189439353989,108.35425228176658
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,60.03994398494851,104.61708178344439
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,52.24604152187423,105.5860099385286
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,45.57971469254999,107.56215796945976
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,15.99162866947627,122.90801990138212
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,22.549802544854046,121.76197598909788
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,26.52164151288485,121.37548193189919
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,29.762014770279233,120.96035270712062
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,33.44299980537256,120.33765820659531
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,28.912690303204222,120.53485769001645
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,28.454074891041245,122.97718266733747
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,23.889415887740196,121.98084257888715
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,24.079768995039032,124.97268202254239
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,19.73330190888513,122.61006309377402
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,19.990992454430337,125.2653547836954
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,90.90062392901169,110.97258711281233
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,99.18960958267289,110.86794728560706
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,105.21898449596036,111.47953032870107
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000016388,0,109.37849440994664,113.63875276089593
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000022345,0,114.2418973545823,116.45527779638567
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000029746,0,118.11502713668199,112.19239860777591
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000041215,0,111.21675435021407,108.9667204237596
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000057771,0,107.2424982777198,106.53138526652484
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000065216,0,105.34471322621602,111.14475639167946
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000074453,0,112.32127283720028,110.93308301988337
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000080138,0,109.76496566602714,115.87819489288212
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000088849,0,117.40103015377623,115.11794966572816
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000000012,0,98.74384596434172,81.81891016730695
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000010362,0,95.06199120343037,71.44932601100282
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000016791,0,94.85880439629081,67.82001016609148
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000021695,0,94.36811746276474,64.45689753694938
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000035250,0,89.83987322786706,66.96050951824883
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000042252,0,91.14018606325948,71.92181668588442
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000050072,0,96.43457633413414,72.75289090515491
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000057094,0,95.09366497428212,77.07332484063593
