site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,106.74345,103.48345
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,106.74345,103.48345
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,110.54808,107.762535
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,107.48259,112.09248999999998
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,112.11086,115.46303
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,108.574104,118.1345
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,110.54808,107.762535
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,106.74345,103.48345
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,106.74345,103.48345
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,106.74345,103.48345
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,110.54808,107.762535
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,106.74345,103.48345
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,106.74345,103.48345
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,110.54808,107.762535
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,115.126366,111.06269
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,110.54808,107.762535
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,110.54808,107.762535
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,120.64736,88.77192
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,117.6351,102.007095
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,111.60718,108.26413
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,116.420204,112.66697
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,118.15209,118.69217
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,122.56028,121.78888
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,121.27577,113.63772
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,121.42007,106.42164
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,117.6351,102.007095
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,120.64736,88.77192
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,117.6351,102.007095
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,121.42007,106.42164
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,116.420204,112.66697
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,126.30325,117.014626
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.60718,108.26413
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.60718,108.26413
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,117.6351,102.007095
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,117.6351,102.007095
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.6351,102.007095
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,117.6351,102.007095
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,117.6351,102.007095
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,111.60718,108.26413
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,116.420204,112.66697
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,116.420204,112.66697
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,107.48259,112.09248999999998
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,106.74345,103.48345
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,115.126366,111.06269
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,106.74345,103.48345
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,106.74345,103.48345
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,107.48259,112.09248999999998
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,110.54808,107.762535
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,110.54808,107.762535
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,107.48259,112.09248999999998
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,115.126366,111.06269
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,118.80491,112.71748
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,118.80491,112.71748
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,115.126366,111.06269
