site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,91.63236198200094,97.18188327726381
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,82.1763052565164,99.66593983901217
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,83.85942806120757,104.73635218170615
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,84.6579362052754,108.49759414912836
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,85.1316120932744,112.20390991137126
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,80.45384587252195,114.21201155481066
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,85.86338734597928,109.03151443302977
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,79.18653043678937,105.95068481349568
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,84.46155810917881,99.78352949435809
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.1830536349523,12.473579530658895
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.21981104407433,15.53475436750745
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.18226690916467,13.573125479525283
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,77.52264209432853,12.78933357428333
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,82.7048994462829,17.6691625846497
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,88.97594844821266,18.315961422776088
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,89.74383251281418,14.947155728532598
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.2647748126321,18.433622828712334
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,155.46874100158556,135.04954636998494
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,156.66440020635142,145.03506359414197
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,156.97470608738726,152.78170571141203
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,158.70635013156664,161.56293915780262
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,158.90350064047936,167.73648738274994
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,164.18060778213928,168.18403779491751
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,161.44343350994907,158.68774717623293
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,161.1159830191132,151.05792027590618
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,160.4386607669193,146.46412015802198
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,158.93726451110868,138.30824893491524
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.41983429014107,146.2173445365772
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,161.3859719736355,150.74499610121762
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.41109495073474,158.7826628426374
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,164.41060553774432,166.59658456295637
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,109.56513999781498,143.4357677569355
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,110.99421665061202,140.59141764915458
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,112.26090542274241,135.15091853095686
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.58890944547501,127.1742665866199
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.07958544054944,128.6022373726301
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,112.45404991972589,132.23646414736032
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,115.75883185499053,134.32218544869863
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.09801591639982,139.33766893670497
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,115.57395313985941,141.42959772074417
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,110.99522677095216,146.18321897136613
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,86.92081237851647,59.6225972597094
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,89.79654978672093,50.49095078959397
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,93.58294402719457,57.356416793450194
