site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,91.27884487159659,95.5582528600309
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,81.81222147298217,99.02186203003933
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,83.97568659523131,104.02865164507344
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,85.25416244607419,107.77963553563636
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,85.68871823780148,111.35223066578246
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,80.88250191920892,113.03248891395202
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,85.47398413792952,107.81873844951272
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.85629165541671,104.68253851108946
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,83.94823539726296,98.65582281485898
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,83.91223834887948,14.055875750552993
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.32391862017273,16.776057531128387
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.06382028915003,14.807910600390363
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,77.4829470179039,13.967113993900304
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,82.60956162092936,18.878389573226897
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,89.04834342212769,18.891783346371774
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,89.66739561226196,15.850488078087286
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.55253903223056,19.2505551531216
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,154.52402284356145,134.1338191781539
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,156.26413389920208,145.2116727490746
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,156.88243439685726,153.16699197179605
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,159.30325713069018,162.97204966686704
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.7862979464385,168.65295722152416
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,164.87373266325181,168.65765789539833
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,161.97969945739786,158.98663028954536
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,161.61169759337682,151.52436885838
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,160.95377642928375,146.5840398674906
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,159.6491895564008,138.91816650389575
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.8551338502411,147.90113487897383
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,161.7169703434964,152.23282710464065
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.02762641805927,160.349671943832
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,165.8346378289772,167.75403304749537
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,109.06619741921074,143.72313939784493
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,110.37580270771724,140.67132587276677
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,111.74655601591148,135.47248198873848
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.2121120688896,126.47641599764805
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.55780147144182,127.8717254304868
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,112.04139967625346,132.17788219934585
