site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,86.55117,104.91856
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.031334,101.799644
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,84.97017,105.36597
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.30744,106.843956
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,87.97931,108.534744
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,76.60996,110.314384
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,86.881134,107.38282
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.40465,106.05352
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,86.05128,99.496254
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,82.60453,15.405604
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,88.46962,16.365778
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,82.38976,18.040607
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.88061,13.775857
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.34542,18.762398
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,87.80719,17.293043
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,86.96367,14.019188
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.28735,17.72902
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,158.0456,138.24225
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,158.61357,146.52437
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,157.92902,150.68921
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,160.7409,157.82881
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,158.80745,168.87839
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,166.53546,166.06023
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,157.86116,156.45534
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,159.53586,151.68811
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,158.52997,146.34279
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,159.72734,140.53809
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,160.15515,146.59787
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,157.62112,150.41756
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.04283,154.57895
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,161.53958,166.41963
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.92858,142.45013
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,113.13335,140.10117
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,114.19016,138.75052
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,117.21679,128.9986
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.19196,128.21483
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,116.21755,132.68288
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,114.69342,137.02454
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.4407,138.99959
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,113.441666,139.35368
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,110.42146,146.03043
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.37648,57.242844
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,87.02946,51.75421
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,91.02071,57.892803
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,85.57382,45.176987
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,86.42945,54.40075
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,88.75364,62.38413
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,85.234436,53.247387
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,88.69626,52.701702
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,48.48678,115.06339
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,55.42638,113.14516
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,60.298363,110.04339
