site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,82.318756,103.58132
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,81.85729,103.89513
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,82.38648,107.51825
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,86.129074,109.89034
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,84.98272,108.455605
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,80.18167,105.88952
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,86.275154,109.25203
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,80.821045,104.83477
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,84.63748,100.293976
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,83.02149,15.499804
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,92.13938,16.87275
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,81.80429,16.00061
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,78.47689,12.89629
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,81.976425,16.477749
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,85.98932,22.328438
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,88.1038,15.515898
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.161026,18.279558
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,159.5542,134.90201
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,157.36769,146.15454
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,154.93735,152.25624
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,161.66023,166.29324
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.45728,167.76096
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,165.11926,168.74799
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,156.80074,154.70319
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,157.38628,152.06683
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.29462,144.94302
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,161.69263,138.32555
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.60692,142.99731
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,156.8664,148.35579
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.34074,155.1386
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,162.11342,167.74593
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,110.86623,142.71042
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,109.11205,140.13553
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.404144,134.89052
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,116.76125,124.470505
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.46204,125.74157
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,115.62495,130.47899
