site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,91.96372210199762,97.49442878415697
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,82.57730990180153,99.94645032052077
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,84.38335993649318,104.99574866324953
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,85.22237973882484,108.73834182804549
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,85.71771000100567,112.43707462496585
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,81.0703042883776,114.29498903393898
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,86.508759712683,108.96246131691663
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,79.82525503835596,105.66932293499944
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.14502730862576,99.42142564979099
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,83.72993133728886,13.275305842000392
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,88.7489048871213,16.335756038768473
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,82.65050535342627,14.270559809146715
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,76.98228793814323,13.452249557410937
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,82.16406410095485,18.309592171844468
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,88.43694436822105,18.969560312830733
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,89.12808862655203,15.637883306073048
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.57893421057933,19.22873800197097
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,155.3472278486358,133.86789517692
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,156.7040834987265,144.10764531539002
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,157.14769586601162,151.86377450061448
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,158.961691074955,160.69572013710243
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.16539587872984,166.88380875948928
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,164.49901927691093,167.2286193394413
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,161.70088760054853,157.7256987138714
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,161.34266685269324,150.2626598502307
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,160.61708559962366,145.75303072432558
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,159.0436327089343,137.66899497395218
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.52588774052026,145.86459440111872
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,161.4972930511547,150.4663916340973
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.54609329975463,158.5071295549583
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,164.6625748232445,166.34631749615545
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,109.86575624372628,144.29796994859683
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.28726820106779,141.4399019291271
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,112.58279499589582,135.94227560533233
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,115.94569882722199,127.98546588365892
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.46046926282371,129.37851215641345
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,112.84700929065127,132.97092638149297
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,116.15686491455352,135.069758546736
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.58352724645609,140.05368975509177
