site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,86.54098,103.4171
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.14964,102.05355
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,84.98858,104.007484
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,87.89339,108.83875
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,87.88095,109.3623
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,76.53041,111.07905
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,86.45644,107.551765
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.87146,107.4742
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.98512,99.81742
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,81.32946,15.117384
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,88.22475,14.500569
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,81.82681,18.788832
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.436584,12.928504
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.693344,17.518753
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,86.43072,17.936373
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,85.99274,13.139423
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.165215,18.66809
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,157.43762,137.00433
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,159.09778,146.9574
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,158.32484,150.30156
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,160.31139,159.78987
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,158.74539,168.6094
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,166.9611,166.72
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,158.53795,156.83286
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,160.70894,150.36092
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.32855,145.93279
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,162.03894,140.49501
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,159.93579,146.17833
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,157.83095,150.7545
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.79855,154.1315
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,162.47424,166.25507
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.59185,142.45044
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,112.17131,139.98457
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.388855,137.31514
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,116.57661,128.50294
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.16878,128.3481
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,114.38811,132.22618
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,113.61385,137.21321
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,111.82676,139.59557
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,112.91041,138.66925
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,110.885666,145.44234
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.3172,57.73216
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,85.31931,51.91818
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,90.65702,59.08396
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,86.09789,44.676704
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,84.940414,54.696056
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,87.719955,63.122307
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,84.2111,53.674458
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,88.91378,50.77942
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,47.982693,115.26934
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,54.370842,114.238625
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,56.085415,111.21437
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,54.414356,114.75987
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,54.470455,116.02153
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,49.50543,114.749306
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,46.665043,114.49584
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,49.794643,108.63487
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,61.821495,109.049835
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,54.703167,110.837456
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,51.35112,107.45571
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,47.63283,109.798645
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,16.429804,120.96885
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,20.178967,124.83183
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,25.392504,124.940735
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,28.983196,120.97841
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,35.230473,119.2221
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,29.907152,121.13536
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,27.499897,121.381035
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,22.410156,124.56633
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,23.403587,124.21388
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,19.879652,122.36709
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,23.303022,123.339355
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,90.025345,106.90546
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,101.598946,111.18845
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,111.74762,114.42931
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000016388,0,112.92442,116.02859
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000022345,0,113.91226,114.61209
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000029746,0,108.50708,111.75739
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000041215,0,108.786125,113.33215
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000057771,0,110.5257,113.55996
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000065216,0,111.63168,113.66837
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000074453,0,108.76779,109.97601
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000080138,0,111.17061,116.040344
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000088849,0,108.786514,110.37399
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000000012,0,96.900444,83.29635
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000010362,0,97.59274,72.46292
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000016791,0,90.02444,64.41643
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000021695,0,90.32042,64.23974
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000035250,0,90.91667,68.121544
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000042252,0,91.05952,70.126656
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000050072,0,93.41906,75.8146
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000057094,0,93.30369,79.99813
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000063488,0,97.299736,82.630875
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000072612,0,96.907455,76.358055
5a0546857ecc773753327266_6d89334316127640cff99800_0000000000012,-1,120.052704,110.50821
5a0546857ecc773753327266_6d89334316127640cff99800_0000000008432,-1,118.617546,107.8531
5a0546857ecc773753327266_6d89334316127640cff99800_0000000017044,-1,119.494705,112.475006
