site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,88.8837,103.81305
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,84.16355,104.76674
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,85.23744,105.13812
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,87.77088,105.63193
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,87.807236,105.73244
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,77.74523,111.2944
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,88.001785,107.00322
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.68145,108.25768
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,86.64395,100.04458
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.95547,15.942978
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,88.32822,15.47538
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.37195,16.291195
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.08818,15.755044
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,85.65315,17.845032
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,88.11645,18.46992
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,87.073364,14.710012
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.26803,19.307457
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,159.71017,135.67715
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,159.42206,145.18921
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,158.78722,148.3138
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,161.18634,158.23448
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,158.4155,168.62056
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,166.33269,168.0229
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,161.37025,157.6851
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,161.33478,153.43599
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.65195,148.84427
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,159.33292,142.12793
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,158.92494,145.48122
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,157.62325,150.68364
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.30733,155.70215
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,161.73352,165.93239
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,112.32352,142.34474
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.63306,142.4653
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.09541,140.31844
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,116.984245,127.638794
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.86539,125.982864
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,114.9427,131.52943
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,114.23216,137.23766
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,113.820656,137.51353
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,114.65484,139.12158
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,111.99676,144.04631
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.25171,55.019848
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,86.904625,53.206562
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,89.45239,59.85723
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,85.22925,46.642323
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,85.59456,55.610184
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,88.419975,63.50189
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,85.230804,53.703648
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,86.69641,52.824623
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,49.851673,113.35454
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,52.38058,114.76938
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,58.3896,110.43092
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,56.52726,113.61882
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,54.740192,113.84878
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,51.644318,114.79516
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,46.484493,113.87293
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,52.727924,110.095184
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,62.2251,110.37577
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,54.49528,109.3416
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,52.453037,109.27034
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,47.267765,109.08507
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,16.630932,119.53508
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,21.802061,124.745636
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,26.54627,124.78215
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,27.741076,122.61179
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,34.867893,119.538284
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,29.173456,121.70766
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,28.402712,122.17356
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,23.71727,124.07547
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,25.068884,123.83566
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,20.65745,122.811134
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,23.465773,122.99086
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,88.848854,106.72328
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,101.71189,109.38767
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,111.59318,115.98943
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000016388,0,111.4793,115.34531
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000022345,0,112.832466,116.881966
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000029746,0,111.21363,110.69474
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000041215,0,108.39948,111.56964
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000057771,0,108.49493,112.50333
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000065216,0,110.674164,115.85846
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000074453,0,107.92237,109.4702
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000080138,0,110.8539,115.04562
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000088849,0,110.26903,109.77936
