site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,86.78431,104.35569
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.80913,102.58848
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,84.98272,105.49799
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.01848,108.9605
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,86.64411,108.66678
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,76.715195,109.85812
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,86.887825,108.36394
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.71376,107.70418
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.91105,100.39437
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,83.015465,15.714933
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.021,16.318253
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,82.67724,18.361069
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.66444,14.746821
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.90329,17.730873
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,88.14426,18.222681
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,88.01673,14.290293
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.611206,19.408596
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,158.55754,137.91367
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,159.62102,146.10204
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,159.12073,150.24551
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,160.00237,159.27591
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,158.90279,168.10094
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,167.39703,167.30429
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,158.87517,157.94565
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,160.3686,151.14877
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.48259,146.1647
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,162.1066,140.3508
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,160.26283,146.88751
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,158.6078,151.35309
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.95432,154.29912
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,161.28932,166.48064
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,112.21736,143.58817
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,113.874115,141.49799
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,114.14386,138.55263
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,117.13368,129.79587
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.51341,128.06252
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,115.68896,133.84364
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,115.07901,136.9152
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.597885,140.15096
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,113.975044,139.71457
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,110.49753,147.10472
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.66307,58.525482
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,87.60666,52.17427
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,90.586266,59.857353
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,87.31189,45.247845
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,86.0359,56.314262
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,88.44887,63.905468
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,84.910965,54.242134
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,89.78828,51.943935
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,48.618694,116.145805
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,55.497757,113.63337
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,58.521435,110.3846
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,54.4719,113.94626
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,54.60253,115.44598
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,49.183426,114.71957
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,46.424385,115.67451
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,51.50641,109.47043
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,60.53924,110.500656
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,56.39324,110.62836
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,51.54555,108.63026
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,47.89172,109.50507
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,16.714087,121.21505
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,20.406006,124.372574
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,25.022297,126.24073
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,28.504168,121.165535
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,34.573273,119.74646
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,28.885061,120.80387
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,26.243193,121.45042
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,23.351862,125.432365
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,24.215996,124.06367
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,20.924276,122.892296
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,23.20071,124.450165
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,89.048935,107.74397
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,101.671974,110.2774
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,111.73503,114.458015
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000016388,0,112.01068,116.54426
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000022345,0,113.930534,114.99901
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000029746,0,108.7035,111.82095
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000041215,0,109.56488,113.62078
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000057771,0,110.41632,113.87264
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000065216,0,110.539474,114.62431
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000074453,0,108.26774,109.613655
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000080138,0,111.8053,116.04047
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000088849,0,110.18505,111.28302
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000000012,0,97.90669,83.46529
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000010362,0,97.81156,72.553406
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000016791,0,90.64042,63.911102
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000021695,0,90.22478,64.11148
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000035250,0,91.851295,68.911095
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000042252,0,91.41226,69.17468
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000050072,0,94.24574,74.9704
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000057094,0,95.23643,79.898735
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000063488,0,98.302185,82.72465
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000072612,0,97.568855,76.089165
