site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,89.70516,103.67134
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.937675,102.82056
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,85.35856,105.089645
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.340744,106.83687
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,86.75983,106.47182
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,75.695946,110.38618
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,87.351524,106.21771
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.826614,107.105286
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,86.14077,99.59269
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,82.91269,15.451069
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,86.95141,13.8168125
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.408485,16.553654
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.06144,14.781158
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,84.24561,17.753115
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,87.56444,18.257252
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,86.19096,13.134078
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.246864,18.482132
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,159.27931,135.84361
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,158.33186,146.72646
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,158.6625,149.75487
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,161.97131,158.60988
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,158.91087,168.65442
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,166.06012,166.10858
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,159.30751,157.3884
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,159.26288,152.85004
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.03532,149.61575
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,159.74838,142.48793
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,159.08186,146.47363
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,157.27133,149.95494
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.42491,155.94687
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,161.23816,166.55188
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.53552,143.08937
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,110.4665,142.72552
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,112.224724,140.511
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,116.83855,127.50235
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,117.65737,127.88368
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,115.10892,133.33818
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,113.377335,137.02095
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.75317,137.5008
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,113.21327,139.29094
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,111.94413,144.08902
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.710785,56.34274
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,86.451515,53.782394
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,90.799644,58.90297
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,85.5559,47.781876
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,85.2553,56.417656
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,88.43135,61.98445
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,84.65461,53.548687
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,87.084854,54.327194
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,48.7287,113.72608
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,52.54769,114.04296
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,56.84295,110.14232
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,54.83957,112.5106
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,52.5821,113.07047
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,51.726242,114.31445
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,46.11393,114.06938
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,51.42169,110.167076
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,60.293762,109.302315
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,53.330074,108.99418
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,52.190388,108.12582
