site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,87.2994,102.65483
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,83.97496,101.652534
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,86.467545,104.85775
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.74435,108.545296
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,87.22789,108.30853
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,77.71797,109.89751
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,86.8583,106.852745
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.51385,105.575195
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,86.87741,100.123764
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,82.242386,14.554003
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,87.887436,15.874927
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.21206,18.018494
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.8825,12.914321
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.349625,18.147871
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,87.36392,17.266447
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,86.44583,14.274532
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.76776,18.751892
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,157.57521,137.22127
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,159.03055,147.11855
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,157.92966,150.23134
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,160.691,159.14775
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.83418,169.21394
