site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,90.19666123391409,97.09232212511704
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,81.11024634107466,99.5837802947561
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,83.06760894860665,104.51979901031739
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,83.9700681252355,108.27498877744208
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,84.49599720853581,111.99050311475253
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,80.09434686859805,113.8355375783313
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,85.42501068587566,108.75389791453641
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,78.9940590667915,105.63313136853213
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,84.1650521195125,100.00168587334362
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.85324497668176,13.436794481205915
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.87079060237335,16.443079817793112
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.69278384850966,14.156580222704905
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,77.96756726985652,13.333004342392579
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,82.94850735063763,18.157137714631073
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,89.13141652116792,18.830896474782833
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,89.77604537984485,15.539571111279844
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.45587970766633,19.078789755192602
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,154.9190216702648,135.21950347490602
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,156.60371186396213,145.0247939489414
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,157.0974970022876,152.63673287680243
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,158.91217221759777,161.2283336681693
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.1414034364255,167.31281348087404
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,164.24066135059576,167.51109241023693
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,161.24352514077415,157.79930962434003
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,160.80429449190203,150.05683831380458
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,160.06674661603972,145.4529721414966
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,158.4679943062904,137.35292367562195
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,156.99508571841488,145.3562166578008
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,160.93190229949437,149.82116473016305
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,156.9371779837465,157.70887479974695
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,163.85728124400012,165.14451357111793
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,110.16225703401679,142.76259349686728
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.60640593582764,139.92693606070253
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,112.86441123414818,134.74322887445703
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,116.06202017938412,127.32163639644462
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.52350712694289,128.94158416475162
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,112.91630072592464,132.6318979317392
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,116.18057051547959,134.82696473783315
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.4614794347578,139.99510035847518
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,115.9156059194831,142.1238520105241
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,111.24214190624129,146.95131888324278
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,87.71597321140204,59.11002647718415
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,90.58339126098247,49.99790267942777
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,94.30665355041543,57.05230562137044
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,87.13691159435608,51.021392318858744
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,81.5858328143491,53.29198366280427
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,82.14680942301071,60.67327373284809
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,87.05874636478798,53.07180255655044
