site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,84.063752,102.70418099999999
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,81.915985,105.65740600000001
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,82.998852,107.26754000000001
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.01820000000001,109.4262636
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,86.629906,109.37154619999998
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,82.060613,107.15111879999999
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,84.00424000000001,109.08983800000001
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,82.2546838,106.393715
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,84.536179,101.37314599999999
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,83.764436,16.143430799999997
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,94.347145,17.517121
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.809702,14.7015138
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.71489779999999,12.7667289
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,82.593152,16.460337000000003
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,85.94098720000002,22.3171142
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,91.30097900000001,15.8371906
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.53920000000001,18.6174012
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,159.94779599999998,133.702429
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,158.100888,145.751382
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,156.36559200000002,152.965564
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,162.24889,165.577424
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,158.09118400000003,168.48779199999998
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,164.112166,168.393308
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,157.961434,155.025782
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,157.785388,153.042208
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,160.90878399999997,144.157192
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,160.512698,138.618746
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,158.849676,142.783728
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,156.295062,148.917978
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.183994,153.40850400000002
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,161.76145000000002,168.456348
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.805403,141.54129600000002
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,109.4249532,139.714214
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.40909239999999,134.823116
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,118.52629099999999,123.25810159999999
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.716665,125.7910712
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,115.376666,131.9382028
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,114.052023,135.733282
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.594172,136.909184
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,113.68382240000001,138.52237600000004
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,111.827732,146.12550000000002
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.893473,56.735884
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,87.1067568,52.9650032
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,91.4440152,53.867517199999995
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,85.97363680000001,46.872050200000004
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,87.42172000000002,52.5791156
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,86.8653,64.7570156
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,87.8606758,52.657732599999996
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,89.03388199999999,51.2478128
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,45.6910256,116.78368799999998
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,56.281118200000016,118.376198
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,56.54487379999999,112.73367280000002
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,50.3484692,115.515456
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,57.031954999999996,116.74415099999999
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,55.457273799999996,113.8146902
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,47.9886166,112.359546
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,51.0681404,107.0036532
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,61.99537719999999,109.5206232
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,44.976428,112.86414220000002
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,55.916935,108.8972784
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,45.9384342,108.14203499999999
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,15.922905599999998,117.46132479999999
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,20.255099799999996,123.53194400000002
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,26.577655,125.931846
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,30.0465396,122.30969220000001
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,33.733823,119.5087352
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,27.5582808,121.083242
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,30.2564052,120.59428199999999
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,24.0983138,124.4542132
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,26.480573,121.08488299999999
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,19.6945452,121.35846899999999
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,19.681255200000003,122.35441599999999
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,87.36327980000002,106.36034199999999
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,104.93867,112.647954
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,113.31378,116.2324832
